timestamp,api_id,env,response_time,error,status_code,latency_ms,bytes_transferred,hour_of_day,request_id,trace_id,span_id,simulated_cpu_cost,simulated_memory_mb
2025-04-01T20:03:38.926919,ProductCatalog,production-useast1,86.85,0,200,17.14,10970,20,f3246288-d5fe-4304-9f31-731bb6755006,61bff09e701571cede6e15bac07b454e,759fd13ec4d2840f,9.54,18.46
2025-04-01T20:03:39.026106,PaymentGateway,production-useast1,102.14,0,400,29.81,2840,20,f3246288-d5fe-4304-9f31-731bb6755006,61bff09e701571cede6e15bac07b454e,759fd13ec4d2840f,15.64,14.87
2025-04-01T20:03:39.805417,OrderProcessor,on-premises-dc1,64.25,0,200,14.95,1562,20,73b25fed-9255-45f4-9b6f-e3ab4cf39c17,9604320384fb94842a6861053f65ff12,e2229c1262aaa166,15.43,27.15
2025-04-01T20:03:39.875811,AuthService,on-premises-dc1,62.24,0,200,4.53,585,20,73b25fed-9255-45f4-9b6f-e3ab4cf39c17,9604320384fb94842a6861053f65ff12,e2229c1262aaa166,4.5,7.42
2025-04-01T20:03:39.946243,ProductCatalog,on-premises-dc1,90.18,0,200,11.71,8142,20,73b25fed-9255-45f4-9b6f-e3ab4cf39c17,9604320384fb94842a6861053f65ff12,e2229c1262aaa166,11.84,20.04
2025-04-01T20:03:40.048623,PaymentGateway,on-premises-dc1,94.69,0,200,29.52,1252,20,73b25fed-9255-45f4-9b6f-e3ab4cf39c17,9604320384fb94842a6861053f65ff12,e2229c1262aaa166,12.33,15.35
2025-04-01T20:03:40.806823,OrderProcessor,production-useast1,81.49,0,200,14.35,2319,20,9fd4b957-d44a-49bc-aeec-3604ac78f20a,f40f43184bf81a32c07811a62ef7fd47,f891413157fdff60,17.66,23.4
2025-04-01T20:03:40.898797,AuthService,production-useast1,72.6,0,200,6.94,394,20,9fd4b957-d44a-49bc-aeec-3604ac78f20a,f40f43184bf81a32c07811a62ef7fd47,f891413157fdff60,5.0,8.32
2025-04-01T20:03:40.981007,ProductCatalog,production-useast1,65.33,0,200,18.57,6843,20,9fd4b957-d44a-49bc-aeec-3604ac78f20a,f40f43184bf81a32c07811a62ef7fd47,f891413157fdff60,10.03,20.11
2025-04-01T20:03:41.058636,PaymentGateway,production-useast1,59.71,0,429,15.55,2362,20,9fd4b957-d44a-49bc-aeec-3604ac78f20a,f40f43184bf81a32c07811a62ef7fd47,f891413157fdff60,10.75,15.41
2025-04-01T20:03:41.809837,OrderProcessor,production-euwest1,63.46,0,200,14.79,1554,20,070c49fd-95ce-42e5-a62e-ec067db93603,2aa3e425553a2b7b6aaff347e333494b,dd76db0029be1a64,13.12,22.83
2025-04-01T20:03:41.884395,AuthService,production-euwest1,54.18,0,200,7.2,729,20,070c49fd-95ce-42e5-a62e-ec067db93603,2aa3e425553a2b7b6aaff347e333494b,dd76db0029be1a64,4.3,8.43
2025-04-01T20:03:41.948466,ProductCatalog,production-euwest1,85.23,0,200,23.52,6194,20,070c49fd-95ce-42e5-a62e-ec067db93603,2aa3e425553a2b7b6aaff347e333494b,dd76db0029be1a64,9.95,20.11
2025-04-01T20:03:42.045032,PaymentGateway,production-euwest1,91.3,0,200,27.06,785,20,070c49fd-95ce-42e5-a62e-ec067db93603,2aa3e425553a2b7b6aaff347e333494b,dd76db0029be1a64,12.49,16.44
2025-04-01T20:03:42.814788,OrderProcessor,production-euwest1,57.72,0,200,12.96,2687,20,fe021c7c-a5f9-40a2-be50-72fcc76fc6ea,78c9fef498b90f77575120e9fdc864f7,2577528947bd17d8,11.63,24.73
2025-04-01T20:03:42.883587,AuthService,production-euwest1,250.59,1,403,4.78,1236,20,fe021c7c-a5f9-40a2-be50-72fcc76fc6ea,78c9fef498b90f77575120e9fdc864f7,2577528947bd17d8,10.67,11.78
2025-04-01T20:03:43.144330,ProductCatalog,production-euwest1,87.89,0,200,10.99,7883,20,fe021c7c-a5f9-40a2-be50-72fcc76fc6ea,78c9fef498b90f77575120e9fdc864f7,2577528947bd17d8,9.85,19.23
2025-04-01T20:03:43.242111,PaymentGateway,production-euwest1,86.9,0,200,18.37,1068,20,fe021c7c-a5f9-40a2-be50-72fcc76fc6ea,78c9fef498b90f77575120e9fdc864f7,2577528947bd17d8,14.32,15.2
2025-04-01T20:03:43.819760,OrderProcessor,on-premises-dc1,60.39,0,200,15.25,2111,20,d44eac5b-a650-4746-a1db-330f7c5134d0,99149456717039f81f378fba1433ad3e,2e30298e8a6954ab,14.4,27.02
2025-04-01T20:03:43.891145,AuthService,on-premises-dc1,96.35,0,200,5.44,586,20,d44eac5b-a650-4746-a1db-330f7c5134d0,99149456717039f81f378fba1433ad3e,2e30298e8a6954ab,4.58,8.63
2025-04-01T20:03:43.996176,ProductCatalog,on-premises-dc1,79.15,0,200,14.92,8610,20,d44eac5b-a650-4746-a1db-330f7c5134d0,99149456717039f81f378fba1433ad3e,2e30298e8a6954ab,11.4,19.3
2025-04-01T20:03:44.083809,PaymentGateway,on-premises-dc1,99.19,0,200,28.43,1439,20,d44eac5b-a650-4746-a1db-330f7c5134d0,99149456717039f81f378fba1433ad3e,2e30298e8a6954ab,14.33,13.68
2025-04-01T20:03:44.824633,OrderProcessor,production-euwest1,66.67,0,200,8.78,1578,20,4d03c8f2-fbf8-46d1-a44c-4f1904e0c4bf,8e93cd8f5638893b604b5ac1825a4a56,580d1e28130123bc,16.8,24.9
2025-04-01T20:03:44.896731,AuthService,production-euwest1,45.58,0,200,4.07,649,20,4d03c8f2-fbf8-46d1-a44c-4f1904e0c4bf,8e93cd8f5638893b604b5ac1825a4a56,580d1e28130123bc,4.56,7.64
2025-04-01T20:03:44.950047,ProductCatalog,production-euwest1,82.09,0,200,17.54,11824,20,4d03c8f2-fbf8-46d1-a44c-4f1904e0c4bf,8e93cd8f5638893b604b5ac1825a4a56,580d1e28130123bc,10.35,18.81
2025-04-01T20:03:45.041298,PaymentGateway,production-euwest1,58.8,0,200,22.07,1395,20,4d03c8f2-fbf8-46d1-a44c-4f1904e0c4bf,8e93cd8f5638893b604b5ac1825a4a56,580d1e28130123bc,12.26,14.0
2025-04-01T20:03:45.830145,OrderProcessor,production-euwest1,105.54,0,200,12.57,2377,20,e04c0857-e7b8-4b02-a0a5-036c5b253d96,1520326a9b7f64b8304676859fcc0f4d,f7f4b899e59bd6a2,16.82,22.58
2025-04-01T20:03:45.943620,AuthService,production-euwest1,52.79,0,200,4.23,719,20,e04c0857-e7b8-4b02-a0a5-036c5b253d96,1520326a9b7f64b8304676859fcc0f4d,f7f4b899e59bd6a2,3.52,7.98
2025-04-01T20:03:46.006676,ProductCatalog,production-euwest1,60.49,0,200,12.7,7577,20,e04c0857-e7b8-4b02-a0a5-036c5b253d96,1520326a9b7f64b8304676859fcc0f4d,f7f4b899e59bd6a2,11.17,20.06
2025-04-01T20:03:46.076268,PaymentGateway,production-euwest1,68.17,0,200,10.31,1273,20,e04c0857-e7b8-4b02-a0a5-036c5b253d96,1520326a9b7f64b8304676859fcc0f4d,f7f4b899e59bd6a2,13.43,14.91
2025-04-01T20:03:46.834172,OrderProcessor,production-useast1,62.91,0,200,12.18,1949,20,ae10707b-19dc-4ac7-990e-0151d554442a,5dbf2cba98000b517dc2f94be3be75e3,e59817e7723a557e,16.57,26.47
2025-04-01T20:03:46.903881,AuthService,production-useast1,60.27,0,200,6.41,745,20,ae10707b-19dc-4ac7-990e-0151d554442a,5dbf2cba98000b517dc2f94be3be75e3,e59817e7723a557e,4.73,7.48
2025-04-01T20:03:46.972624,ProductCatalog,production-useast1,67.76,0,200,17.22,9696,20,ae10707b-19dc-4ac7-990e-0151d554442a,5dbf2cba98000b517dc2f94be3be75e3,e59817e7723a557e,11.35,18.3
2025-04-01T20:03:47.052613,PaymentGateway,production-useast1,56.47,0,200,16.27,932,20,ae10707b-19dc-4ac7-990e-0151d554442a,5dbf2cba98000b517dc2f94be3be75e3,e59817e7723a557e,9.9,15.12
2025-04-01T20:03:47.839795,OrderProcessor,on-premises-dc1,68.39,0,200,10.27,2158,20,da15b92c-c683-4af6-b2a6-4ea4e1a878c2,9daefcd5f4c6b8d5b22fa4055575da1b,032d1d7b0e1e3949,15.28,22.86
2025-04-01T20:03:47.918956,AuthService,on-premises-dc1,90.88,0,200,5.68,619,20,da15b92c-c683-4af6-b2a6-4ea4e1a878c2,9daefcd5f4c6b8d5b22fa4055575da1b,032d1d7b0e1e3949,5.56,7.3
2025-04-01T20:03:48.018739,ProductCatalog,on-premises-dc1,57.98,0,200,11.76,10957,20,da15b92c-c683-4af6-b2a6-4ea4e1a878c2,9daefcd5f4c6b8d5b22fa4055575da1b,032d1d7b0e1e3949,8.75,19.94
2025-04-01T20:03:48.087193,PaymentGateway,on-premises-dc1,86.03,0,200,22.28,990,20,da15b92c-c683-4af6-b2a6-4ea4e1a878c2,9daefcd5f4c6b8d5b22fa4055575da1b,032d1d7b0e1e3949,14.09,15.25
2025-04-01T20:03:48.842790,OrderProcessor,production-euwest1,92.34,0,200,19.83,2998,20,0d845d76-3ec2-4efc-80fd-0a9aa353f213,649f0979786eb0a7b62e0b06ad61ef2b,c3bb5989918d3559,15.75,25.98
2025-04-01T20:03:48.947064,AuthService,production-euwest1,60.76,0,200,4.6,567,20,0d845d76-3ec2-4efc-80fd-0a9aa353f213,649f0979786eb0a7b62e0b06ad61ef2b,c3bb5989918d3559,4.54,8.58
2025-04-01T20:03:49.018367,ProductCatalog,production-euwest1,89.79,0,200,13.35,6853,20,0d845d76-3ec2-4efc-80fd-0a9aa353f213,649f0979786eb0a7b62e0b06ad61ef2b,c3bb5989918d3559,10.75,19.03
2025-04-01T20:03:49.120516,PaymentGateway,production-euwest1,98.11,0,200,20.13,1272,20,0d845d76-3ec2-4efc-80fd-0a9aa353f213,649f0979786eb0a7b62e0b06ad61ef2b,c3bb5989918d3559,12.54,15.03
2025-04-01T20:03:49.847203,OrderProcessor,staging,47.31,0,200,7.04,2084,20,ff3cf962-f4f8-4f7c-9f13-7dfa751bad2b,0224a5d9850fb4d4da270b915f088941,c7fd48be91e8fb7e,11.65,26.35
2025-04-01T20:03:49.905941,AuthService,staging,97.79,0,200,3.28,755,20,ff3cf962-f4f8-4f7c-9f13-7dfa751bad2b,0224a5d9850fb4d4da270b915f088941,c7fd48be91e8fb7e,3.98,8.38
2025-04-01T20:03:50.009236,ProductCatalog,staging,72.22,0,200,20.39,8335,20,ff3cf962-f4f8-4f7c-9f13-7dfa751bad2b,0224a5d9850fb4d4da270b915f088941,c7fd48be91e8fb7e,8.79,21.35
2025-04-01T20:03:50.094112,PaymentGateway,staging,74.17,0,200,19.46,1007,20,ff3cf962-f4f8-4f7c-9f13-7dfa751bad2b,0224a5d9850fb4d4da270b915f088941,c7fd48be91e8fb7e,14.08,15.64
2025-04-01T20:03:50.852204,OrderProcessor,staging,68.04,0,200,9.31,1628,20,4b7872d2-42cb-48ed-a91c-2b95ecddc187,890437ac9e0552ea3a7de11317c5513f,dd712242ea420e18,15.07,25.77
2025-04-01T20:03:50.930070,AuthService,staging,67.35,0,200,4.47,451,20,4b7872d2-42cb-48ed-a91c-2b95ecddc187,890437ac9e0552ea3a7de11317c5513f,dd712242ea420e18,4.59,8.08
2025-04-01T20:03:51.007352,ProductCatalog,staging,72.1,0,200,8.65,11142,20,4b7872d2-42cb-48ed-a91c-2b95ecddc187,890437ac9e0552ea3a7de11317c5513f,dd712242ea420e18,11.64,19.01
2025-04-01T20:03:51.085112,PaymentGateway,staging,52.48,0,200,18.38,1484,20,4b7872d2-42cb-48ed-a91c-2b95ecddc187,890437ac9e0552ea3a7de11317c5513f,dd712242ea420e18,12.1,16.48
2025-04-01T20:03:51.853033,OrderProcessor,production-euwest1,244.91,1,404,20.02,5492,20,0a19ba1f-a7d7-44e3-8afb-ee390832707e,0815b96ab5aeaf0f1e4f0138c15e7c5c,e8b297db8acf39c7,40.57,36.08
2025-04-01T20:03:52.858221,OrderProcessor,production-euwest1,60.84,0,200,16.15,2875,20,ca35ffb1-b857-4df7-8436-610133749f22,f46189c9296809df12c738ae36552f9f,94b974fe1a800671,16.01,24.04
2025-04-01T20:03:52.929397,AuthService,production-euwest1,231.31,1,502,7.47,1059,20,ca35ffb1-b857-4df7-8436-610133749f22,f46189c9296809df12c738ae36552f9f,94b974fe1a800671,9.65,11.22
2025-04-01T20:03:53.176182,ProductCatalog,production-euwest1,254.56,1,403,22.49,24529,20,ca35ffb1-b857-4df7-8436-610133749f22,f46189c9296809df12c738ae36552f9f,94b974fe1a800671,23.61,32.72
2025-04-01T20:03:53.444774,PaymentGateway,production-euwest1,86.86,0,200,29.44,901,20,ca35ffb1-b857-4df7-8436-610133749f22,f46189c9296809df12c738ae36552f9f,94b974fe1a800671,10.66,14.34
2025-04-01T20:03:53.859415,OrderProcessor,production-useast1,85.05,0,200,9.29,2112,20,f301da5a-15e4-49a3-a8e8-2c006e2f4f9e,77f8f8de7bba8e9e71718b61115f5394,29a95e340b322401,16.12,27.2
2025-04-01T20:03:53.953759,AuthService,production-useast1,73.87,0,200,4.63,549,20,f301da5a-15e4-49a3-a8e8-2c006e2f4f9e,77f8f8de7bba8e9e71718b61115f5394,29a95e340b322401,4.59,8.53
2025-04-01T20:03:54.033476,ProductCatalog,production-useast1,82.13,0,200,16.69,6692,20,f301da5a-15e4-49a3-a8e8-2c006e2f4f9e,77f8f8de7bba8e9e71718b61115f5394,29a95e340b322401,8.92,18.47
2025-04-01T20:03:54.123610,PaymentGateway,production-useast1,96.18,0,200,31.09,1039,20,f301da5a-15e4-49a3-a8e8-2c006e2f4f9e,77f8f8de7bba8e9e71718b61115f5394,29a95e340b322401,15.24,15.21
2025-04-01T20:03:54.862258,OrderProcessor,production-euwest1,99.19,0,200,27.98,2680,20,35dfe375-fffc-4f42-9240-20d7860718ce,bfde512f384cb98573e8210b846ede3a,191c2022ef89530e,18.28,27.27
2025-04-01T20:03:54.970979,AuthService,production-euwest1,210.92,1,502,3.88,896,20,35dfe375-fffc-4f42-9240-20d7860718ce,bfde512f384cb98573e8210b846ede3a,191c2022ef89530e,10.54,11.48
2025-04-01T20:03:55.194965,ProductCatalog,production-euwest1,99.06,0,200,13.05,10926,20,35dfe375-fffc-4f42-9240-20d7860718ce,bfde512f384cb98573e8210b846ede3a,191c2022ef89530e,11.48,21.11
2025-04-01T20:03:55.306137,PaymentGateway,production-euwest1,85.35,0,200,20.18,727,20,35dfe375-fffc-4f42-9240-20d7860718ce,bfde512f384cb98573e8210b846ede3a,191c2022ef89530e,11.0,15.83
2025-04-01T20:03:55.866159,OrderProcessor,staging,62.33,0,200,7.53,2513,20,8b14430a-21ad-462a-8514-86a4f8aec17f,1b0d4db88784115a66e1ab5f6314170a,956e32a1944528e8,12.69,25.47
2025-04-01T20:03:55.937521,AuthService,staging,74.52,0,200,4.22,692,20,8b14430a-21ad-462a-8514-86a4f8aec17f,1b0d4db88784115a66e1ab5f6314170a,956e32a1944528e8,4.87,8.59
2025-04-01T20:03:56.018922,ProductCatalog,staging,257.59,0,200,12.86,7807,20,8b14430a-21ad-462a-8514-86a4f8aec17f,1b0d4db88784115a66e1ab5f6314170a,956e32a1944528e8,24.74,22.18
2025-04-01T20:03:56.292823,PaymentGateway,staging,104.13,0,200,23.39,1259,20,8b14430a-21ad-462a-8514-86a4f8aec17f,1b0d4db88784115a66e1ab5f6314170a,956e32a1944528e8,14.3,13.54
2025-04-01T20:03:56.871177,OrderProcessor,production-useast1,76.01,0,200,6.68,2992,20,2d10d5dc-dace-420a-8725-da5aea74516b,8f6d221f09e21c07c723a06e179b51c1,5c20e584e2435f91,18.0,25.98
2025-04-01T20:03:56.956908,AuthService,production-useast1,68.73,0,200,4.76,476,20,2d10d5dc-dace-420a-8725-da5aea74516b,8f6d221f09e21c07c723a06e179b51c1,5c20e584e2435f91,4.11,7.35
2025-04-01T20:03:57.033435,ProductCatalog,production-useast1,34.77,0,200,15.48,10961,20,2d10d5dc-dace-420a-8725-da5aea74516b,8f6d221f09e21c07c723a06e179b51c1,5c20e584e2435f91,8.52,19.31
2025-04-01T20:03:57.077803,PaymentGateway,production-useast1,100.87,0,200,18.33,1231,20,2d10d5dc-dace-420a-8725-da5aea74516b,8f6d221f09e21c07c723a06e179b51c1,5c20e584e2435f91,14.65,14.77
2025-04-01T20:03:57.876008,OrderProcessor,on-premises-dc1,74.46,0,200,14.6,1615,20,a7c54d4e-7861-4f76-8cab-fa945120d903,fd5b59e10340d089db253a39af957e18,94483bdc324d7778,16.56,26.41
2025-04-01T20:03:57.961882,AuthService,on-premises-dc1,67.89,0,200,0.91,454,20,a7c54d4e-7861-4f76-8cab-fa945120d903,fd5b59e10340d089db253a39af957e18,94483bdc324d7778,4.31,8.51
2025-04-01T20:03:58.038694,ProductCatalog,on-premises-dc1,76.21,0,200,17.12,11503,20,a7c54d4e-7861-4f76-8cab-fa945120d903,fd5b59e10340d089db253a39af957e18,94483bdc324d7778,11.34,19.32
2025-04-01T20:03:58.126178,PaymentGateway,on-premises-dc1,94.34,0,200,25.62,1281,20,a7c54d4e-7861-4f76-8cab-fa945120d903,fd5b59e10340d089db253a39af957e18,94483bdc324d7778,10.74,14.45
2025-04-01T20:03:58.881056,OrderProcessor,staging,67.32,0,200,12.58,2186,20,d7f1d069-81e3-4c28-a31a-0b7036ba1185,2fa5950e9e1493e5c3034dbeed8f41b7,033e8df9134da815,16.14,23.98
2025-04-01T20:03:58.955100,AuthService,staging,64.78,0,200,4.92,534,20,d7f1d069-81e3-4c28-a31a-0b7036ba1185,2fa5950e9e1493e5c3034dbeed8f41b7,033e8df9134da815,4.13,7.26
2025-04-01T20:03:59.028638,ProductCatalog,staging,88.16,0,200,6.39,8176,20,d7f1d069-81e3-4c28-a31a-0b7036ba1185,2fa5950e9e1493e5c3034dbeed8f41b7,033e8df9134da815,9.79,20.58
2025-04-01T20:03:59.125202,PaymentGateway,staging,92.73,0,200,17.01,930,20,d7f1d069-81e3-4c28-a31a-0b7036ba1185,2fa5950e9e1493e5c3034dbeed8f41b7,033e8df9134da815,13.39,14.68
2025-04-01T20:03:59.886289,OrderProcessor,on-premises-dc1,78.52,0,200,14.08,2130,20,79f516ce-b7b2-45f4-89b0-038529639b96,a75513c7ab8d103081c8b84db5d1cbff,b840a07ca4c1ccdc,16.81,23.89
2025-04-01T20:03:59.972738,AuthService,on-premises-dc1,79.01,0,200,4.39,664,20,79f516ce-b7b2-45f4-89b0-038529639b96,a75513c7ab8d103081c8b84db5d1cbff,b840a07ca4c1ccdc,4.91,8.41
2025-04-01T20:04:00.060216,ProductCatalog,on-premises-dc1,66.82,0,200,18.3,7879,20,79f516ce-b7b2-45f4-89b0-038529639b96,a75513c7ab8d103081c8b84db5d1cbff,b840a07ca4c1ccdc,8.82,18.71
2025-04-01T20:04:00.138671,PaymentGateway,on-premises-dc1,87.14,0,200,20.33,1124,20,79f516ce-b7b2-45f4-89b0-038529639b96,a75513c7ab8d103081c8b84db5d1cbff,b840a07ca4c1ccdc,14.96,15.8
2025-04-01T20:04:00.886491,OrderProcessor,staging,52.67,0,200,15.94,2975,20,efcb19c5-3f1b-4ad9-8d03-92c9fe8f5f5a,ede21e070880a5b6395ad5ec311a3ce1,6e0a145a86f7dc78,16.18,23.82
2025-04-01T20:04:00.950574,AuthService,staging,33.31,0,200,5.53,427,20,efcb19c5-3f1b-4ad9-8d03-92c9fe8f5f5a,ede21e070880a5b6395ad5ec311a3ce1,6e0a145a86f7dc78,4.34,7.52
2025-04-01T20:04:00.992167,ProductCatalog,staging,86.6,0,200,11.08,7032,20,efcb19c5-3f1b-4ad9-8d03-92c9fe8f5f5a,ede21e070880a5b6395ad5ec311a3ce1,6e0a145a86f7dc78,12.08,21.92
2025-04-01T20:04:01.090964,PaymentGateway,staging,97.89,0,200,25.76,918,20,efcb19c5-3f1b-4ad9-8d03-92c9fe8f5f5a,ede21e070880a5b6395ad5ec311a3ce1,6e0a145a86f7dc78,15.34,14.08
2025-04-01T20:04:01.891592,OrderProcessor,production-useast1,44.06,0,200,8.06,1989,20,029fb784-ab0b-458f-8487-53e81e72d288,49413dcdee0e349cf97acbba4a2b6437,04395db5af7b1e57,14.74,23.21
2025-04-01T20:04:01.943099,AuthService,production-useast1,91.08,0,200,6.26,454,20,029fb784-ab0b-458f-8487-53e81e72d288,49413dcdee0e349cf97acbba4a2b6437,04395db5af7b1e57,5.48,8.15
2025-04-01T20:04:02.044160,ProductCatalog,production-useast1,67.08,0,200,13.12,10892,20,029fb784-ab0b-458f-8487-53e81e72d288,49413dcdee0e349cf97acbba4a2b6437,04395db5af7b1e57,8.77,20.55
2025-04-01T20:04:02.122609,PaymentGateway,production-useast1,90.79,0,200,20.84,742,20,029fb784-ab0b-458f-8487-53e81e72d288,49413dcdee0e349cf97acbba4a2b6437,04395db5af7b1e57,12.55,15.32
2025-04-01T20:04:02.896529,OrderProcessor,production-euwest1,70.69,0,200,7.29,2074,20,8697b4ca-9f14-42db-8728-b1ba4cb75120,9a81dc0f7a4ffb66a33e6951805ff8d0,114b5b98a123ba6e,14.64,23.21
2025-04-01T20:04:02.972409,AuthService,production-euwest1,214.14,0,200,5.43,377,20,8697b4ca-9f14-42db-8728-b1ba4cb75120,9a81dc0f7a4ffb66a33e6951805ff8d0,114b5b98a123ba6e,7.88,10.34
2025-04-01T20:04:03.197409,ProductCatalog,production-euwest1,48.16,0,200,13.22,9347,20,8697b4ca-9f14-42db-8728-b1ba4cb75120,9a81dc0f7a4ffb66a33e6951805ff8d0,114b5b98a123ba6e,9.68,21.61
2025-04-01T20:04:03.256557,PaymentGateway,production-euwest1,89.63,0,200,28.86,1247,20,8697b4ca-9f14-42db-8728-b1ba4cb75120,9a81dc0f7a4ffb66a33e6951805ff8d0,114b5b98a123ba6e,10.59,14.01
2025-04-01T20:04:03.900454,OrderProcessor,staging,50.72,0,200,16.05,2339,20,fb560f2b-1643-4abb-a2df-5f241c2060e5,351011391842afe46bd37a43d48fe7da,125bc0d5aa68c873,14.66,27.23
2025-04-01T20:04:03.962236,AuthService,staging,102.87,0,200,4.87,373,20,fb560f2b-1643-4abb-a2df-5f241c2060e5,351011391842afe46bd37a43d48fe7da,125bc0d5aa68c873,5.63,7.57
2025-04-01T20:04:04.074340,ProductCatalog,staging,252.06,0,200,12.06,8467,20,fb560f2b-1643-4abb-a2df-5f241c2060e5,351011391842afe46bd37a43d48fe7da,125bc0d5aa68c873,26.1,24.19
2025-04-01T20:04:04.335619,PaymentGateway,staging,54.5,0,200,11.9,1097,20,fb560f2b-1643-4abb-a2df-5f241c2060e5,351011391842afe46bd37a43d48fe7da,125bc0d5aa68c873,10.24,13.75
2025-04-01T20:04:04.901251,OrderProcessor,on-premises-dc1,65.48,0,200,8.17,2339,20,d0a3ace3-d8a2-4883-b981-988730567580,5339beadfab3d43aaf082de151dd2496,0a6fdccdfe0c665e,14.81,23.97
2025-04-01T20:04:04.975480,AuthService,on-premises-dc1,70.97,0,200,5.12,419,20,d0a3ace3-d8a2-4883-b981-988730567580,5339beadfab3d43aaf082de151dd2496,0a6fdccdfe0c665e,4.45,8.78
2025-04-01T20:04:05.055836,ProductCatalog,on-premises-dc1,78.0,0,200,21.37,10626,20,d0a3ace3-d8a2-4883-b981-988730567580,5339beadfab3d43aaf082de151dd2496,0a6fdccdfe0c665e,11.08,18.21
2025-04-01T20:04:05.147842,PaymentGateway,on-premises-dc1,98.54,0,200,10.32,1207,20,d0a3ace3-d8a2-4883-b981-988730567580,5339beadfab3d43aaf082de151dd2496,0a6fdccdfe0c665e,15.66,15.32
2025-04-01T20:04:05.906788,OrderProcessor,staging,63.97,0,200,9.87,2395,20,fee9681c-dbc7-4404-abce-668bc7bc0640,545fd937a57c8cd5034225ddf0da54ed,d9f54c73167276f3,12.46,27.48
2025-04-01T20:04:05.977623,AuthService,staging,69.83,0,200,3.12,420,20,fee9681c-dbc7-4404-abce-668bc7bc0640,545fd937a57c8cd5034225ddf0da54ed,d9f54c73167276f3,4.03,7.96
2025-04-01T20:04:06.056260,ProductCatalog,staging,72.32,0,200,17.97,10138,20,fee9681c-dbc7-4404-abce-668bc7bc0640,545fd937a57c8cd5034225ddf0da54ed,d9f54c73167276f3,11.16,20.46
2025-04-01T20:04:06.138333,PaymentGateway,staging,88.67,0,200,15.77,911,20,fee9681c-dbc7-4404-abce-668bc7bc0640,545fd937a57c8cd5034225ddf0da54ed,d9f54c73167276f3,10.96,15.37
2025-04-01T20:04:06.911748,OrderProcessor,production-useast1,244.63,0,200,12.28,2764,20,5f2512bd-160c-4f43-a63d-6b8e5ab01ddd,3fbcad8225251210cf68df65e006eab2,5238997ade8c8d4e,25.8,31.31
2025-04-01T20:04:07.168591,AuthService,production-useast1,60.41,0,400,4.51,1235,20,5f2512bd-160c-4f43-a63d-6b8e5ab01ddd,3fbcad8225251210cf68df65e006eab2,5238997ade8c8d4e,4.97,7.86
2025-04-01T20:04:07.235658,ProductCatalog,production-useast1,82.84,0,200,14.5,7123,20,5f2512bd-160c-4f43-a63d-6b8e5ab01ddd,3fbcad8225251210cf68df65e006eab2,5238997ade8c8d4e,13.0,18.86
2025-04-01T20:04:07.326884,PaymentGateway,production-useast1,64.01,0,200,18.79,1373,20,5f2512bd-160c-4f43-a63d-6b8e5ab01ddd,3fbcad8225251210cf68df65e006eab2,5238997ade8c8d4e,10.59,14.31
